"subject","rewardType","tgtPosition","colorPosition","response","rt","congruence"
"55","high","2nd","3rd","1",0.903585,"incongruent"
"55","none","1st","none","1",1.4274,"na"
"55","low","3rd","1st","1",0.670355,"incongruent"
"55","high","1st","2nd","1",0.729115,"incongruent"
"55","low","2nd","3rd","1",0.746775,"incongruent"
"56","high","2nd","1st","1",1.038715,"incongruent"
"56","none","2nd","none","1",1.011675,"na"
"56","high","3rd","1st","1",1.00927,"incongruent"
"56","low","1st","3rd","1",1.27099,"incongruent"
"56","high","1st","3rd","1",1.570135,"incongruent"
"56","none","1st","none","1",1.1235,"na"
"56","low","1st","2nd","1",1.07744,"incongruent"
"56","high","3rd","3rd","1",0.95255,"congruent"
"56","low","2nd","2nd","1",1.087715,"congruent"
"56","high","1st","1st","0",0.89652,"congruent"
"56","none","1st","none","1",1.057515,"na"
"56","none","3rd","none","1",1.28077,"na"
"56","high","2nd","2nd","1",0.92751,"congruent"
"56","high","1st","2nd","1",0.93514,"incongruent"
"56","low","3rd","2nd","1",0.930875,"incongruent"
"56","high","1st","2nd","1",1.17103,"incongruent"
"56","low","3rd","1st","1",1.01453,"incongruent"
"56","low","3rd","2nd","0",1.092655,"incongruent"
"56","high","3rd","1st","0",1.40712,"incongruent"
"56","low","1st","3rd","1",1.096995,"incongruent"
"56","low","3rd","1st","1",1.136245,"incongruent"
"56","low","1st","1st","0",0.902915,"congruent"
"56","high","3rd","1st","1",0.91018,"incongruent"
"56","high","3rd","2nd","1",1.15867,"incongruent"
"56","low","2nd","1st","0",0.918745,"incongruent"
"56","low","2nd","1st","1",1.04106,"incongruent"
"56","low","1st","1st","1",0.951455,"congruent"
"56","none","3rd","none","0",1.187025,"na"
"56","low","2nd","1st","1",1.1457,"incongruent"
"56","low","3rd","2nd","1",1.677445,"incongruent"
"56","none","1st","none","0",2.037035,"na"
"56","low","3rd","2nd","1",1.263585,"incongruent"
"56","none","2nd","none","0",1.489045,"na"
"56","high","3rd","3rd","0",1.762705,"congruent"
"56","low","1st","3rd","0",1.641175,"incongruent"
"56","high","2nd","2nd","1",1.021285,"congruent"
"56","low","1st","1st","0",0.831395,"congruent"
"56","low","3rd","3rd","1",1.385445,"congruent"
"56","low","3rd","1st","1",1.392985,"incongruent"
"56","high","1st","3rd","0",2.123365,"incongruent"
"56","high","1st","1st","1",1.402235,"congruent"
"56","none","3rd","none","0",1.19948,"na"
"56","none","3rd","none","1",1.149225,"na"
"56","high","2nd","1st","0",1.39931,"incongruent"
"56","high","1st","2nd","0",1.87758,"incongruent"
"56","low","2nd","1st","1",1.18902,"incongruent"
"56","none","2nd","none","1",1.784075,"na"
"56","none","2nd","none","1",2.06149,"na"
"56","low","1st","1st","1",1.401125,"congruent"
"56","none","2nd","none","1",1.354955,"na"
"56","high","1st","2nd","1",1.54117,"incongruent"
"56","low","3rd","3rd","1",1.73989,"congruent"
"56","low","2nd","3rd","1",1.665005,"incongruent"
"56","low","1st","2nd","1",1.828025,"incongruent"
"56","high","1st","3rd","0",1.647825,"incongruent"
"56","none","2nd","none","0",2.43159,"na"
"56","high","1st","1st","1",2.205545,"congruent"
"56","low","2nd","2nd","1",1.041525,"congruent"
"56","high","2nd","3rd","1",1.002865,"incongruent"
"56","low","1st","3rd","1",1.25911,"incongruent"
"56","none","2nd","none","1",1.082585,"na"
"56","low","1st","2nd","0",1.75184,"incongruent"
"56","none","2nd","none","1",1.2307,"na"
"56","none","1st","none","0",1.326805,"na"
"56","high","2nd","2nd","1",1.24931,"congruent"
"56","none","3rd","none","1",1.001475,"na"
"56","none","1st","none","1",0.98325,"na"
"56","none","1st","none","1",1.10218,"na"
"56","none","3rd","none","1",1.074575,"na"
"56","none","1st","none","1",0.909185,"na"
"56","low","2nd","2nd","0",1.964535,"congruent"
"56","high","2nd","1st","1",1.171755,"incongruent"
"56","high","2nd","3rd","0",1.49245,"incongruent"
"56","low","2nd","3rd","1",1.08176,"incongruent"
"56","high","2nd","3rd","1",1.01592,"incongruent"
"56","low","1st","2nd","1",0.898525,"incongruent"
"56","none","2nd","none","0",1.618675,"na"
"56","low","3rd","3rd","1",1.241135,"congruent"
"56","low","2nd","2nd","0",1.30804,"congruent"
"56","low","3rd","3rd","1",1.172145,"congruent"
"56","low","3rd","2nd","1",1.285515,"incongruent"
"56","high","2nd","3rd","1",1.38161,"incongruent"
"56","low","2nd","2nd","1",1.006175,"congruent"
"56","none","2nd","none","1",1.027065,"na"
"56","high","1st","3rd","1",0.97852,"incongruent"
"56","low","1st","1st","1",1.08273,"congruent"
"56","none","3rd","none","1",1.30179,"na"
"56","high","1st","1st","0",1.218545,"congruent"
"56","high","2nd","1st","0",1.374645,"incongruent"
"56","none","1st","none","1",1.10311,"na"
"56","high","2nd","2nd","1",0.909885,"congruent"
"56","low","3rd","1st","1",0.91847,"incongruent"
"56","low","1st","2nd","1",1.07122,"incongruent"
"56","high","3rd","3rd","1",1.0966,"congruent"
"56","high","3rd","2nd","1",0.981215,"incongruent"
"56","high","1st","1st","0",1.914075,"congruent"
"56","low","2nd","3rd","0",0.52519,"incongruent"
"56","high","1st","2nd","1",0.903225,"incongruent"
"56","low","2nd","1st","1",0.872725,"incongruent"
"56","high","2nd","1st","0",0.87132,"incongruent"
"56","low","1st","3rd","1",1.057925,"incongruent"
"56","high","3rd","2nd","1",1.147015,"incongruent"
"56","low","3rd","3rd","1",1.172615,"congruent"
"56","high","3rd","1st","1",0.80937,"incongruent"
"56","low","2nd","3rd","1",0.978735,"incongruent"
"56","high","2nd","3rd","1",0.97883,"incongruent"
"56","none","3rd","none","1",0.959745,"na"
"56","none","3rd","none","1",0.97932,"na"
"56","high","3rd","2nd","1",1.090065,"incongruent"
"56","low","3rd","1st","1",0.85671,"incongruent"
"56","none","1st","none","0",1.603695,"na"
"56","high","3rd","3rd","1",0.871475,"congruent"
"56","high","1st","3rd","0",0.811795,"incongruent"
"56","high","3rd","1st","1",0.947105,"incongruent"
"56","high","3rd","3rd","1",1.3425,"congruent"
"56","none","3rd","none","1",0.9888,"na"
"57","high","2nd","3rd","1",0.94855,"incongruent"
"57","none","1st","none","1",1.003795,"na"
"57","low","1st","1st","1",1.17995,"congruent"
"57","high","1st","1st","1",0.61068,"congruent"
"57","low","2nd","3rd","1",0.606765,"incongruent"
"57","low","2nd","3rd","1",0.99119,"incongruent"
"57","none","1st","none","1",0.844305,"na"
"57","none","2nd","none","1",1.05075,"na"
"57","low","3rd","2nd","1",0.80161,"incongruent"
"57","high","3rd","1st","1",0.85542,"incongruent"
"57","none","2nd","none","1",0.74018,"na"
"57","none","1st","none","1",0.66684,"na"
"57","high","3rd","1st","0",0.77728,"incongruent"
"57","high","2nd","1st","1",0.91077,"incongruent"
"57","high","1st","1st","1",0.968355,"congruent"
"57","high","3rd","2nd","1",0.934785,"incongruent"
"57","none","3rd","none","1",0.968945,"na"
"57","low","2nd","2nd","1",0.953135,"congruent"
"57","high","2nd","1st","1",0.927395,"incongruent"
"57","low","3rd","1st","1",0.715885,"incongruent"
"57","none","3rd","none","1",1.099335,"na"
"57","none","3rd","none","1",0.81827,"na"
"57","high","3rd","3rd","1",0.78597,"congruent"
"57","none","3rd","none","1",0.68533,"na"
"57","high","3rd","3rd","1",0.792845,"congruent"
"57","low","3rd","2nd","0",0.66301,"incongruent"
"57","high","1st","3rd","0",0.92782,"incongruent"
"57","high","3rd","3rd","1",0.673545,"congruent"
"57","high","3rd","2nd","1",0.711405,"incongruent"
"57","none","3rd","none","1",0.785745,"na"
"57","low","3rd","2nd","1",0.77775,"incongruent"
"57","low","1st","2nd","1",0.74391,"incongruent"
"57","high","1st","2nd","1",0.71512,"incongruent"
"57","low","3rd","1st","1",0.726775,"incongruent"
"57","none","3rd","none","1",0.595775,"na"
"57","high","2nd","3rd","1",0.794845,"incongruent"
"57","low","2nd","3rd","1",0.671575,"incongruent"
"57","high","1st","2nd","0",1.09095,"incongruent"
"57","low","3rd","3rd","1",0.837485,"congruent"
"57","high","3rd","2nd","1",0.67787,"incongruent"
"57","high","2nd","2nd","1",0.76125,"congruent"
"57","high","2nd","2nd","1",0.803765,"congruent"
"57","none","1st","none","0",0.668655,"na"
"57","high","1st","3rd","1",1.012445,"incongruent"
"57","low","1st","2nd","0",0.709575,"incongruent"
"57","none","2nd","none","1",0.68453,"na"
"57","high","3rd","3rd","1",0.605395,"congruent"
"57","high","3rd","2nd","1",0.72322,"incongruent"
"57","none","2nd","none","0",0.71515,"na"
"57","low","3rd","3rd","0",0.539265,"congruent"
"57","low","1st","2nd","0",0.916515,"incongruent"
"57","none","2nd","none","0",0.78065,"na"
"57","low","2nd","1st","1",0.93303,"incongruent"
"57","high","2nd","1st","1",1.039275,"incongruent"
"57","low","2nd","1st","0",1.465155,"incongruent"
"57","low","3rd","1st","0",0.54653,"incongruent"
"57","high","3rd","1st","1",0.98164,"incongruent"
"57","none","3rd","none","1",0.675305,"na"
"57","high","2nd","2nd","1",0.797045,"congruent"
"57","low","3rd","2nd","1",0.66185,"incongruent"
"57","low","1st","3rd","1",1.01402,"incongruent"
"57","none","1st","none","1",0.739925,"na"
"57","high","1st","1st","1",0.72281,"congruent"
"57","low","2nd","1st","1",0.81496,"incongruent"
"57","low","2nd","2nd","0",1.137765,"congruent"
"57","high","2nd","3rd","1",0.97738,"incongruent"
"57","low","1st","1st","1",0.728975,"congruent"
"57","high","3rd","3rd","1",0.70159,"congruent"
"57","high","2nd","3rd","1",0.64294,"incongruent"
"57","low","1st","1st","1",0.740015,"congruent"
"57","high","3rd","2nd","1",0.68474,"incongruent"
"57","low","3rd","1st","1",0.57155,"incongruent"
"57","high","1st","3rd","1",0.647945,"incongruent"
"57","high","2nd","2nd","1",0.832695,"congruent"
"57","high","1st","2nd","1",0.71063,"incongruent"
"57","low","1st","2nd","1",0.91846,"incongruent"
"57","low","1st","3rd","1",0.695885,"incongruent"
"57","high","2nd","1st","1",0.72871,"incongruent"
"57","low","2nd","3rd","1",0.69873,"incongruent"
"57","low","3rd","3rd","1",0.73035,"congruent"
"57","low","3rd","1st","1",0.69042,"incongruent"
"57","none","2nd","none","1",0.79031,"na"
"57","none","2nd","none","1",0.780375,"na"
"57","low","1st","3rd","1",1.517025,"incongruent"
"57","high","1st","1st","1",0.7134,"congruent"
"57","high","2nd","3rd","1",0.703355,"incongruent"
"57","none","1st","none","1",0.96885,"na"
"57","none","2nd","none","1",0.96019,"na"
"57","high","1st","1st","0",0.694425,"congruent"
"57","low","2nd","1st","1",0.670995,"incongruent"
"57","high","1st","3rd","1",0.680515,"incongruent"
"57","none","1st","none","1",0.66972,"na"
"57","low","1st","1st","1",0.72796,"congruent"
"57","none","1st","none","1",0.761765,"na"
"57","none","3rd","none","1",0.62981,"na"
"57","none","1st","none","1",0.676675,"na"
"57","low","2nd","2nd","1",0.64109,"congruent"
"57","low","2nd","1st","1",0.623015,"incongruent"
"57","low","3rd","2nd","1",0.483805,"incongruent"
"57","high","1st","2nd","0",0.71601,"incongruent"
"57","low","1st","2nd","1",1.393705,"incongruent"
"57","low","2nd","2nd","1",0.579325,"congruent"
"57","low","3rd","3rd","1",0.763685,"congruent"
"57","none","2nd","none","0",0.74286,"na"
"57","low","1st","3rd","1",0.645445,"incongruent"
"57","none","1st","none","0",0.70539,"na"
"57","high","1st","3rd","1",0.75359,"incongruent"
"57","high","3rd","1st","1",0.723775,"incongruent"
"57","low","1st","3rd","0",0.674295,"incongruent"
"57","low","1st","1st","0",0.802065,"congruent"
"57","high","2nd","1st","1",0.806515,"incongruent"
"57","low","3rd","3rd","1",0.68922,"congruent"
"57","high","3rd","1st","1",0.554005,"incongruent"
"57","high","2nd","2nd","0",0.75107,"congruent"
"57","low","2nd","3rd","1",0.68889,"incongruent"
"57","none","3rd","none","1",0.780465,"na"
"57","none","3rd","none","0",0.512495,"na"
"57","low","2nd","2nd","1",0.60379,"congruent"
"57","none","2nd","none","1",0.58956,"na"
"57","high","1st","2nd","1",1.29532,"incongruent"
"58","low","1st","1st","1",0.75219,"congruent"
"58","low","2nd","3rd","1",0.800805,"incongruent"
"58","low","3rd","3rd","1",0.73754,"congruent"
"58","low","2nd","2nd","1",0.8721649999,"congruent"
"58","low","3rd","1st","1",0.653485,"incongruent"
"58","low","1st","1st","1",0.85139,"congruent"
"58","low","1st","1st","1",0.769815,"congruent"
"58","low","3rd","1st","1",0.73031,"incongruent"
"58","low","2nd","1st","1",0.700775,"incongruent"
"58","none","3rd","none","1",0.734415,"na"
"58","high","1st","3rd","1",0.579855,"incongruent"
"58","none","1st","none","1",0.585855,"na"
"58","none","1st","none","1",0.7337499999,"na"
"58","none","3rd","none","1",0.5417000001,"na"
"58","none","3rd","none","1",0.632445,"na"
"58","low","1st","3rd","0",0.5902549999,"incongruent"
"58","none","2nd","none","1",0.6590850001,"na"
"58","none","1st","none","1",0.74605,"na"
"58","high","3rd","2nd","1",0.516405,"incongruent"
"58","none","2nd","none","1",0.76515,"na"
"58","none","1st","none","1",0.68517,"na"
"58","none","3rd","none","1",0.4425600001,"na"
"58","none","3rd","none","1",0.555135,"na"
"58","high","2nd","3rd","0",0.674325,"incongruent"
"58","high","2nd","1st","1",0.80738,"incongruent"
"58","high","2nd","3rd","1",0.6673150001,"incongruent"
"58","low","1st","2nd","1",0.71494,"incongruent"
"58","high","3rd","1st","1",0.440325,"incongruent"
"58","none","2nd","none","1",0.60854,"na"
"58","low","1st","1st","1",0.5965999999,"congruent"
"58","low","2nd","3rd","1",0.810425,"incongruent"
"58","high","3rd","3rd","1",0.57389,"congruent"
"58","high","3rd","2nd","1",0.45756,"incongruent"
"58","high","1st","2nd","1",0.688175,"incongruent"
"58","none","2nd","none","1",0.6754500001,"na"
"58","high","3rd","2nd","1",0.48566,"incongruent"
"58","high","2nd","2nd","1",0.8623899999,"congruent"
"58","high","3rd","1st","1",0.61055,"incongruent"
"58","low","3rd","2nd","1",0.52006,"incongruent"
"58","high","2nd","1st","0",0.7572199999,"incongruent"
"58","high","2nd","1st","0",0.7269949999,"incongruent"
"58","low","2nd","2nd","1",0.621225,"congruent"
"58","high","1st","1st","1",0.6428149999,"congruent"
"58","high","1st","3rd","1",0.65458,"incongruent"
"58","high","1st","2nd","1",0.55273,"incongruent"
"58","low","1st","2nd","1",0.6720050001,"incongruent"
"58","none","1st","none","1",0.757165,"na"
"58","high","2nd","3rd","1",0.578555,"incongruent"
"58","low","1st","3rd","1",0.60318,"incongruent"
"58","high","1st","3rd","1",0.711305,"incongruent"
"58","high","3rd","1st","1",0.504435,"incongruent"
"58","low","3rd","3rd","1",0.7775900001,"congruent"
"58","low","2nd","3rd","1",0.58695,"incongruent"
"58","high","2nd","2nd","1",0.7092,"congruent"
"58","high","1st","2nd","1",0.54675,"incongruent"
"58","low","3rd","1st","1",0.452575,"incongruent"
"58","low","2nd","1st","1",0.7416300001,"incongruent"
"58","none","1st","none","1",0.69103,"na"
"58","low","1st","3rd","1",0.540685,"incongruent"
"58","none","3rd","none","1",0.496095,"na"
"58","high","2nd","1st","1",0.639805,"incongruent"
"58","high","3rd","3rd","1",0.49333,"congruent"
"58","high","1st","3rd","1",0.58073,"incongruent"
"58","high","1st","3rd","1",0.571715,"incongruent"
"58","low","1st","3rd","1",0.5715600001,"incongruent"
"58","none","1st","none","1",0.726545,"na"
"58","low","3rd","2nd","1",0.4817,"incongruent"
"58","low","2nd","1st","0",0.824165,"incongruent"
"58","low","3rd","2nd","1",0.70427,"incongruent"
"58","none","1st","none","1",0.6698050001,"na"
"58","none","3rd","none","1",0.505795,"na"
"58","low","1st","3rd","1",0.623315,"incongruent"
"58","high","2nd","1st","1",0.5234000001,"incongruent"
"58","low","3rd","3rd","1",0.526945,"congruent"
"58","low","1st","2nd","1",0.7490599999,"incongruent"
"58","low","3rd","1st","1",0.6651399999,"incongruent"
"58","low","3rd","1st","1",0.49257,"incongruent"
"58","low","1st","1st","1",0.728245,"congruent"
"58","high","2nd","3rd","1",0.71196,"incongruent"
"58","high","1st","1st","1",0.646635,"congruent"
"58","low","2nd","2nd","1",0.61517,"congruent"
"58","low","2nd","3rd","1",0.5584000001,"incongruent"
"58","high","1st","1st","1",0.64061,"congruent"
"58","high","3rd","2nd","1",0.490155,"incongruent"
"58","high","2nd","2nd","0",0.7847600001,"congruent"
"58","none","2nd","none","1",0.73201,"na"
"58","low","1st","2nd","1",0.74523,"incongruent"
"58","low","3rd","2nd","1",0.5044600001,"incongruent"
"58","none","3rd","none","1",0.5809299999,"na"
"58","none","2nd","none","0",0.7895000001,"na"
"58","high","2nd","2nd","1",0.75454,"congruent"
"58","high","2nd","2nd","0",0.77376,"congruent"
"58","high","1st","2nd","1",0.64865,"incongruent"
"58","high","3rd","3rd","1",0.512325,"congruent"
"58","high","2nd","3rd","0",0.54828,"incongruent"
"58","low","2nd","2nd","1",0.63787,"congruent"
"58","none","2nd","none","1",0.67672,"na"
"58","low","1st","2nd","1",0.6116450001,"incongruent"
"58","none","2nd","none","1",0.7919599999,"na"
"58","high","1st","2nd","1",0.74248,"incongruent"
"58","high","1st","1st","1",0.69996,"congruent"
"58","none","1st","none","1",1.016355,"na"
"58","none","3rd","none","1",0.4600600001,"na"
"58","low","2nd","1st","1",0.72205,"incongruent"
"58","high","3rd","3rd","1",0.875415,"congruent"
"58","low","2nd","2nd","0",0.9536,"congruent"
"58","high","3rd","1st","1",0.5056800001,"incongruent"
"58","none","2nd","none","0",0.6512300001,"na"
"58","none","1st","none","1",0.68381,"na"
"58","low","2nd","3rd","1",0.957225,"incongruent"
"58","low","2nd","1st","1",0.5958799999,"incongruent"
"58","low","3rd","3rd","1",0.61441,"congruent"
"58","none","3rd","none","0",0.86792,"na"
"58","high","3rd","1st","1",0.709345,"incongruent"
"58","high","3rd","2nd","1",0.4343399999,"incongruent"
"58","low","3rd","3rd","1",0.4820399999,"congruent"
"58","none","2nd","none","1",0.58082,"na"
"58","high","1st","1st","1",0.691645,"congruent"
"58","low","3rd","2nd","1",0.4378750001,"incongruent"
"58","high","3rd","3rd","1",0.4798750001,"congruent"
"59","high","2nd","3rd","1",1.145625,"incongruent"
"59","low","1st","3rd","1",0.48252,"incongruent"
"59","low","2nd","2nd","1",0.96192,"congruent"
"59","low","3rd","1st","0",0.929535,"incongruent"
"59","none","2nd","none","1",1.196405,"na"
"59","none","3rd","none","0",0.883355,"na"
"59","none","3rd","none","0",0.52793,"na"
"59","low","2nd","1st","0",0.701445,"incongruent"
"59","none","2nd","none","0",0.978325,"na"
"59","high","1st","2nd","0",0.94226,"incongruent"
"59","low","1st","3rd","1",1.127435,"incongruent"
"59","low","3rd","3rd","0",0.4479,"congruent"
"59","high","3rd","2nd","0",0.841545,"incongruent"
"59","high","2nd","2nd","0",0.6255,"congruent"
"59","low","2nd","2nd","0",0.601845,"congruent"
"59","low","3rd","3rd","0",0.640555,"congruent"
"59","low","2nd","2nd","0",1.015955,"congruent"
"59","none","2nd","none","1",0.88185,"na"
"59","high","1st","3rd","0",0.81458,"incongruent"
"59","none","2nd","none","1",1.01179,"na"
